Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,AHV,lonlat,geometry,hour_of_the_day,average_temparature,Descriptor_cat,precipitation_levels,zonedist_cat,AHV,yearbuilt,lotdepth,simple_zone_cat,unitsres,enforcability_score,Predicted Enforcability Probability,Predicted Enforcability Score
77,637,43177785,2019-07-02 20:16:00,07/03/2019 09:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10128.0,2 EAST   91 STREET,EAST   91 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 09:00:00 PM,08 MANHATTAN,1015020001.0,MANHATTAN,995918.0,225133.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78460657363493,-73.95786644520645,"(40.78460657363493, -73.95786644520645)",0,"(-73.957866445206449, 40.784606573634932)",POINT (995917.9999930651 225133.0144184038),20,81.0,3,0.01,18,0,1920.8181818181818,131.63848484848486,15,13.818181818181818,2,0.39,2
79,639,43178283,2019-07-02 07:42:00,07/03/2019 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11231.0,,,,,HOYT STREET,5 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 07:00:00 AM,06 BROOKLYN,,BROOKLYN,985753.0,185781.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.676602558960646,-73.99458140430961,"(40.67660255896065, -73.99458140430961)",0,"(-73.994581404309614, 40.676602558960646)",POINT (985752.9999991142 185781.0143930937),7,81.0,5,0.01,60,0,1879.8613861386139,103.8201485148515,1,3.9405940594059405,2,0.23,2
3,643,43178978,2019-07-02 15:45:00,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11385.0,60-91 70 AVENUE,70 AVENUE,60 LN,FRESH POND RD,,,ADDRESS,Ridgewood,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/08/2019 09:26:00 AM,05 QUEENS,4035360031.0,QUEENS,1013169.0,195218.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70245782546473,-73.89570114447247,"(40.70245782546473, -73.89570114447247)",0,"(-73.895701144472469, 40.702457825464727)",POINT (1013168.999982856 195218.0143991879),15,81.0,6,0.01,16,0,1916.9329608938547,99.83826815642462,1,3.3910614525139664,2,0.97,1
4,644,43178989,2019-07-02 02:03:00,07/02/2019 07:28:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10029.0,279 PLEASANT AVENUE,PLEASANT AVENUE,E 114 ST,E 115 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,07/02/2019 07:28:00 AM,11 MANHATTAN,1017080026.0,MANHATTAN,1002600.0,228665.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79428961501245,-73.9337278685403,"(40.794289615012445, -73.93372786854029)",0,"(-73.933727868540302, 40.794289615012453)",POINT (1002599.999989086 228665.0144206497),2,81.0,1,0.01,39,0,1869.5,112.37670454545459,0,8.056818181818182,2,0.11,2
5,645,43178990,2019-07-02 06:50:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10010.0,301 EAST   21 STREET,EAST   21 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 06:54:00 AM,06 MANHATTAN,1009270001.0,MANHATTAN,989397.0,207581.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.736437041718666,-73.98142744055694,"(40.736437041718666, -73.98142744055693)",0,"(-73.981427440556942, 40.736437041718666)",POINT (989396.9999969414 207581.0144071832),6,81.0,0,0.01,76,0,1922.1538461538462,100.29369230769231,5,15.261538461538462,2,0.2,2
6,646,43178991,2019-07-02 11:46:00,,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10469.0,3315 LURTING AVENUE,LURTING AVENUE,DUNCAN ST,E GUN HILL RD,,,ADDRESS,BRONX,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 09:01:00 AM,12 BRONX,2046380043.0,BRONX,1023922.0,257487.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.873327585720794,-73.85655182012499,"(40.873327585720794, -73.85655182012498)",0,"(-73.856551820124992, 40.873327585720794)",POINT (1023921.999976352 257487.0144387807),11,81.0,5,0.01,25,0,1953.4566473988439,97.64809248554913,6,1.745664739884393,2,0.23,2
7,647,43179198,2019-07-02 09:19:00,07/03/2019 02:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,10461.0,1074 PIERCE AVENUE,PIERCE AVENUE,LURTING AVE,HAIGHT AVE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 02:00:00 PM,11 BRONX,2040660001.0,BRONX,1025415.0,247565.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84608788047344,-73.851214296481,"(40.84608788047344, -73.851214296481)",0,"(-73.851214296481004, 40.846087880473441)",POINT (1025414.999975487 247565.01443256),9,81.0,10,0.01,65,0,1921.965,99.789,6,2.34,2,0.16,2
12,652,43180191,2019-07-02 06:44:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11375.0,64-46 108 STREET,108 STREET,64 RD,65 AVE,,,ADDRESS,Forest Hills,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/02/2019 09:22:00 AM,06 QUEENS,4021500030.0,QUEENS,1026055.0,206020.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.732055185110326,-73.84915967192393,"(40.732055185110326, -73.84915967192394)",0,"(-73.849159671923928, 40.732055185110326)",POINT (1026054.999975201 206020.0144061402),6,81.0,0,0.01,4,0,1945.2045454545455,142.27272727272728,0,58.38636363636363,2,0.38,2
13,653,43180192,2019-07-02 03:30:00,07/03/2019 06:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013.0,,,,,BROOME STREET,VARICK STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 06:45:00 AM,02 MANHATTAN,,MANHATTAN,982576.0,203196.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72440262930674,-74.0060394113033,"(40.724402629306745, -74.00603941130332)",0,"(-74.006039411303306, 40.724402629306738)",POINT (982576.0000009992 203196.0144043624),3,81.0,0,0.01,68,0,1767.0,106.8458108108108,3,8.175675675675675,2,0.28,2
14,654,43180201,2019-07-02 20:13:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11379.0,61-41 ELIOT AVENUE,ELIOT AVENUE,FRESH POND RD,62 ST,,,ADDRESS,Middle Village,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 04:50:00 AM,05 QUEENS,4027620122.0,QUEENS,1011810.0,199754.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.71491240045189,-73.9005839235714,"(40.71491240045188, -73.9005839235714)",0,"(-73.900583923571403, 40.714912400451887)",POINT (1011809.999983656 199754.0144021214),20,81.0,3,0.01,100,0,1929.766129032258,99.59946236559139,6,1.8413978494623655,2,0.36,2
15,655,43180202,2019-07-02 17:02:00,07/03/2019 01:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10468.0,2856 WEBB AVENUE,WEBB AVENUE,W 197 ST,RESERVOIR AVE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 01:00:00 PM,08 BRONX,2032500071.0,BRONX,1011734.0,257483.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.873362973160255,-73.90062182502744,"(40.87336297316026, -73.90062182502744)",0,"(-73.900621825027443, 40.873362973160255)",POINT (1011733.999983621 257483.0144387938),17,81.0,3,0.01,11,0,1839.304347826087,106.33,1,14.08695652173913,2,0.55,1
16,656,43180204,2019-07-02 07:17:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11212.0,220 HEGEMAN AVENUE,HEGEMAN AVENUE,NEW LOTS AVE,MOTHER GASTON BLVD,,,ADDRESS,BROOKLYN,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 06:32:00 AM,16 BROOKLYN,3036390039.0,BROOKLYN,1010950.0,178577.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65678905494611,-73.9037700835599,"(40.65678905494611, -73.9037700835599)",0,"(-73.903770083559905, 40.65678905494611)",POINT (1010949.999984195 178577.0143883777),7,81.0,3,0.01,11,0,1940.7757009345794,106.32252336448599,1,3.121495327102804,2,0.62,1
17,657,43180200,2019-07-02 21:08:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11385.0,1812 WEIRFIELD STREET,WEIRFIELD STREET,SENECA AVE,MYRTLE AVE,,,ADDRESS,Ridgewood,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/08/2019 05:10:00 PM,05 QUEENS,4035730013.0,QUEENS,1011248.0,194438.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70032297892579,-73.90263251683804,"(40.70032297892579, -73.90263251683803)",0,"(-73.90263251683804, 40.70032297892579)",POINT (1011247.999983992 194438.0143986862),21,81.0,0,0.01,33,0,1928.4095238095238,94.82895238095237,1,4.447619047619048,2,0.24,2
18,658,43180374,2019-07-02 10:24:00,,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,11104.0,48-25 40 STREET,40 STREET,GREENPOINT AVE,50 AVE,,,ADDRESS,Sunnyside,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 09:06:00 AM,02 QUEENS,4002020021.0,QUEENS,1004995.0,208636.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73930992291668,-73.92514000338714,"(40.739309922916675, -73.92514000338714)",0,"(-73.925140003387142, 40.739309922916682)",POINT (1004994.999987689 208636.0144078467),10,81.0,10,0.01,25,0,1933.4782608695652,96.91460869565218,2,3.973913043478261,2,0.21,2
20,660,43181363,2019-07-02 11:49:00,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11385.0,60-91 70 AVENUE,70 AVENUE,60 LN,FRESH POND RD,,,ADDRESS,Ridgewood,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 10:00:00 AM,05 QUEENS,4035360031.0,QUEENS,1013169.0,195218.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70245782546473,-73.89570114447247,"(40.70245782546473, -73.89570114447247)",0,"(-73.895701144472469, 40.702457825464727)",POINT (1013168.999982856 195218.0143991879),11,81.0,6,0.01,16,0,1916.9329608938547,99.83826815642462,1,3.3910614525139664,2,0.96,1
21,661,43181365,2019-07-02 02:51:00,07/03/2019 02:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038.0,,,,,NASSAU STREET,ANN STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 02:30:00 AM,01 MANHATTAN,,MANHATTAN,982205.0,198160.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.710579939831746,-74.00737636497693,"(40.71057993983175, -74.00737636497693)",1,"(-74.007376364976935, 40.710579939831746)",POINT (982205.0000012086 198160.014401111),2,81.0,0,0.01,3,1,1935.8181818181818,114.33145454545453,14,25.836363636363636,2,0.25,2
22,662,43181372,2019-07-02 19:48:00,07/03/2019 09:52:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10301.0,131 JERSEY STREET,JERSEY STREET,RICHMOND TER,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,07/03/2019 09:52:00 AM,01 STATEN ISLAND,5000510001.0,STATEN ISLAND,960146.0,174002.0,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.64423912726966,-74.08685728635189,"(40.64423912726966, -74.08685728635189)",0,"(-74.086857286351886, 40.644239127269657)",POINT (960146.0000142661 174002.0143853919),19,81.0,4,0.01,25,0,1921.9754464285713,121.23908482142859,8,1.6495535714285714,2,0.46,2
23,663,43181373,2019-07-02 18:48:00,07/03/2019 09:49:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10301.0,131 JERSEY STREET,JERSEY STREET,RICHMOND TER,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,07/03/2019 09:49:00 AM,01 STATEN ISLAND,5000510001.0,STATEN ISLAND,960146.0,174002.0,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.64423912726966,-74.08685728635189,"(40.64423912726966, -74.08685728635189)",0,"(-74.086857286351886, 40.644239127269657)",POINT (960146.0000142661 174002.0143853919),18,81.0,4,0.01,25,0,1921.9754464285713,121.23908482142859,8,1.6495535714285714,2,0.42,2
24,664,43181374,2019-07-02 12:42:00,07/03/2019 09:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10028.0,164 EAST   82 STREET,EAST   82 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 09:45:00 PM,08 MANHATTAN,1015100045.0,MANHATTAN,996223.0,222219.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.776608008217714,-73.95677027268962,"(40.776608008217714, -73.95677027268962)",0,"(-73.956770272689624, 40.776608008217714)",POINT (996222.999992885 222219.0144165516),12,81.0,4,0.01,1,0,1893.225,95.235125,5,14.8,2,0.65,1
25,665,43181375,2019-07-02 14:38:00,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11105.0,23-26 33 STREET,33 STREET,23 AVE,23 RD,,,ADDRESS,Astoria,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/03/2019 09:07:00 AM,01 QUEENS,4008350053.0,QUEENS,1008488.0,220924.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.773028451941656,-73.91249094288005,"(40.77302845194166, -73.91249094288007)",0,"(-73.912490942880055, 40.773028451941656)",POINT (1008487.999985603 220924.0144157173),14,81.0,1,0.01,27,0,1935.2754716981133,89.33513207547173,2,3.630188679245283,2,0.35,2
26,666,43181376,2019-07-02 22:01:00,07/03/2019 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11434.0,130-18 158 STREET,158 STREET,130 AVE,132 AVE,,,ADDRESS,Jamaica,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 10:15:00 PM,12 QUEENS,4122710028.0,QUEENS,1045063.0,185003.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.674258373973096,-73.78076525527527,"(40.67425837397309, -73.78076525527526)",0,"(-73.78076525527527, 40.674258373973096)",POINT (1045062.999963974 185003.0143924902),22,81.0,0,0.01,30,0,1949.0706214689264,95.98949152542374,7,1.728813559322034,2,0.09,2
27,667,43181379,2019-07-02 10:18:00,07/03/2019 01:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10025.0,30 WEST  101 STREET,WEST  101 STREET,CENTRAL PARK W,MANHATTAN AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 01:00:00 PM,07 MANHATTAN,,MANHATTAN,994412.0,229007.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79524152161277,-73.96329880190109,"(40.795241521612766, -73.9632988019011)",0,"(-73.96329880190109, 40.795241521612773)",POINT (994411.9999939605 229007.014420865),10,81.0,5,0.01,1,0,1915.9583333333333,122.95208333333335,5,50.270833333333336,2,0.32,2
