ahv_id,timestamp_utc,building_identification_number,status,residence_within_200_feet,enclosed_building_work,full_or_partial_demolition,crane_use,requested_for_date_ranges,apply_reason,work_description,the_geom,house_number,street_name,zip_code
895423,2019-07-19T16:00:36.757799,1000058.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/05/2019"": [""6:00 PM"", ""2:00 AM""], ""07/06/2019"": [""7:00 AM"", ""7:00 PM""], ""07/08/2019"": [""6:00 PM"", ""2:00 AM""], ""07/09/2019"": [""6:00 PM"", ""2:00 AM""], ""07/10/2019"": [""6:00 PM"", ""2:00 AM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,"CONSTRUCTION ACTIVITIES, INTERIOR DEMO/ CONSTRUCTION , TO INCLUDE INTERIOR MH & INTERIOR ST WORK. SITE DELIVERIES, CLEAN UP & HOUSEKEEPING. NO GARBAGE PACKER AFTER 10PM WEEKNIGHTS & NO GARBAGE PACKER BEFORE 9AM SATURDAYS.",POINT (-74.01532791277126 40.711556255939364),225,LIBERTY ST,10281.0
895423,2019-07-19T16:00:36.757799,1000058.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/05/2019"": [""6:00 PM"", ""2:00 AM""], ""07/06/2019"": [""7:00 AM"", ""7:00 PM""], ""07/08/2019"": [""6:00 PM"", ""2:00 AM""], ""07/09/2019"": [""6:00 PM"", ""2:00 AM""], ""07/10/2019"": [""6:00 PM"", ""2:00 AM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,"CONSTRUCTION ACTIVITIES, INTERIOR DEMO/ CONSTRUCTION , TO INCLUDE INTERIOR MH & INTERIOR ST WORK. SITE DELIVERIES, CLEAN UP & HOUSEKEEPING. NO GARBAGE PACKER AFTER 10PM WEEKNIGHTS & NO GARBAGE PACKER BEFORE 9AM SATURDAYS.",POINT (-74.01530174161257 40.71154843641309),2,WORLD FINANCIAL CENTER,10281.0
895424,2019-07-19T16:00:37.104502,1012125.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""4:00 PM""], ""07/13/2019"": [""9:00 AM"", ""4:00 PM""]}",PUBLIC SAFETY,FACADE RENOVATIONS INCLUDING BRICK REPOINTING AND REMOVAL AND REPLACEMENT OF WINDOW CAULKING.,POINT (-74.0095398769717 40.738252197353),505,WEST ST,10014.0
895424,2019-07-19T16:00:37.104502,1012125.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""4:00 PM""], ""07/13/2019"": [""9:00 AM"", ""4:00 PM""]}",PUBLIC SAFETY,FACADE RENOVATIONS INCLUDING BRICK REPOINTING AND REMOVAL AND REPLACEMENT OF WINDOW CAULKING.,POINT (-74.00931321704375 40.73823294601607),113,JANE ST,10014.0
895425,2019-07-19T16:00:37.423741,5170018.0,AHV SUCCESSFULLY ISSUED,False,True,False,True,"{""07/06/2019"": [""9:00 AM"", ""5:00 PM""], ""07/07/2019"": [""9:00 AM"", ""5:00 PM""], ""07/13/2019"": [""9:00 AM"", ""5:00 PM""], ""07/14/2019"": [""9:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,STEEL ERECTION,,,,
895426,2019-07-19T16:00:37.734209,1090257.0,IN PROCESS,True,False,False,True,"{""07/04/2019"": [""6:00 PM"", ""10:00 PM""], ""07/05/2019"": [""6:00 PM"", ""10:00 PM""], ""07/08/2019"": [""6:00 PM"", ""10:00 PM""], ""07/09/2019"": [""6:00 PM"", ""10:00 PM""], ""07/10/2019"": [""6:00 PM"", ""10:00 PM""], ""07/11/2019"": [""6:00 PM"", ""10:00 PM""], ""07/12/2019"": [""6:00 PM"", ""10:00 PM""], ""07/15/2019"": [""6:00 PM"", ""10:00 PM""], ""07/16/2019"": [""6:00 PM"", ""10:00 PM""], ""07/17/2019"": [""6:00 PM"", ""10:00 PM""]}",PUBLIC SAFETY,"SUPERSTRUCTURE,INTERIOR WORK,CARPENTRY,FIRE PROTECTION,MASONRY,MECHANICAL,MATERIAL DELIVERY,CLEAN-UP,HOIST,CURTAIN WALL INST.SITE MAINTENANCE FOR MATERIALS, ELEVATOR WORK. USE OF LIFTING DEVICE (JOB #123148361). STP ALL USE/BOTH EAST & WEST. NOTE: SUBJECT TO PSWO",POINT (-74.0047451366434 40.7054834022288),161,MAIDEN LN,10038.0
895427,2019-07-19T16:00:38.002787,1090257.0,IN PROCESS,True,False,False,True,"{""07/06/2019"": [""7:00 AM"", ""6:00 PM""], ""07/07/2019"": [""7:00 AM"", ""6:00 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""], ""07/14/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,"SUPERSTRUCTURE,INTERIOR WORK,CARPENTRY,FIRE PROTECTION,MASONRY,MECHANICAL,MATERIAL DELIVERY,CLEAN-UP,HOIST,CURTAIN WALL INST.SITE MAINTENANCE FOR MATERIALS, ELEVATOR WORK. USE OF LIFTING DEVICE (JOB #123148361). STP ALL USE/BOTH EAST & WEST",POINT (-74.0047451366434 40.7054834022288),161,MAIDEN LN,10038.0
895428,2019-07-19T16:00:38.585056,1022577.0,AHV SUCCESSFULLY ISSUED,False,False,True,False,"{""07/06/2019"": [""8:00 AM"", ""8:00 PM""], ""07/13/2019"": [""8:00 AM"", ""8:00 PM""]}",PUBLIC SAFETY,INTERIOR DEMOLITION WORK/ DEBRIS REMOVAL,POINT (-73.98538416858631 40.75520703577373),130,W  42 ST,10036.0
895428,2019-07-19T16:00:38.585056,1022577.0,AHV SUCCESSFULLY ISSUED,False,False,True,False,"{""07/06/2019"": [""8:00 AM"", ""8:00 PM""], ""07/13/2019"": [""8:00 AM"", ""8:00 PM""]}",PUBLIC SAFETY,INTERIOR DEMOLITION WORK/ DEBRIS REMOVAL,POINT (-73.98579040176843 40.75478721890513),135,W  41 ST,10036.0
895429,2019-07-19T16:00:38.980509,1022563.0,AHV SUCCESSFULLY ISSUED,False,True,False,False,"{""07/08/2019"": [""6:00 PM"", ""11:59 PM""], ""07/09/2019"": [""6:00 PM"", ""11:59 PM""], ""07/10/2019"": [""6:00 PM"", ""11:59 PM""], ""07/11/2019"": [""6:00 PM"", ""11:59 PM""], ""07/12/2019"": [""6:00 PM"", ""11:59 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""], ""07/15/2019"": [""6:00 PM"", ""11:59 PM""], ""07/16/2019"": [""6:00 PM"", ""11:59 PM""], ""07/17/2019"": [""6:00 PM"", ""11:59 PM""], ""07/18/2019"": [""6:00 PM"", ""11:59 PM""], ""07/19/2019"": [""6:00 PM"", ""11:59 PM""], ""07/20/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,INSTALLATION OF SPRINKLER PIPING AT 004.  HOURS REQUIRED TO AVOID DISRUPTION OF COMMERCIAL TENANTS DURING NORMAL WORK HOURS.,POINT (-73.98660696243186 40.754500964055005),1440,BROADWAY,10018.0
895429,2019-07-19T16:00:38.980509,1022563.0,AHV SUCCESSFULLY ISSUED,False,True,False,False,"{""07/08/2019"": [""6:00 PM"", ""11:59 PM""], ""07/09/2019"": [""6:00 PM"", ""11:59 PM""], ""07/10/2019"": [""6:00 PM"", ""11:59 PM""], ""07/11/2019"": [""6:00 PM"", ""11:59 PM""], ""07/12/2019"": [""6:00 PM"", ""11:59 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""], ""07/15/2019"": [""6:00 PM"", ""11:59 PM""], ""07/16/2019"": [""6:00 PM"", ""11:59 PM""], ""07/17/2019"": [""6:00 PM"", ""11:59 PM""], ""07/18/2019"": [""6:00 PM"", ""11:59 PM""], ""07/19/2019"": [""6:00 PM"", ""11:59 PM""], ""07/20/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,INSTALLATION OF SPRINKLER PIPING AT 004.  HOURS REQUIRED TO AVOID DISRUPTION OF COMMERCIAL TENANTS DURING NORMAL WORK HOURS.,POINT (-73.98585528836821 40.75459677446408),126,W  41 ST,10018.0
895429,2019-07-19T16:00:38.980509,1022563.0,AHV SUCCESSFULLY ISSUED,False,True,False,False,"{""07/08/2019"": [""6:00 PM"", ""11:59 PM""], ""07/09/2019"": [""6:00 PM"", ""11:59 PM""], ""07/10/2019"": [""6:00 PM"", ""11:59 PM""], ""07/11/2019"": [""6:00 PM"", ""11:59 PM""], ""07/12/2019"": [""6:00 PM"", ""11:59 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""], ""07/15/2019"": [""6:00 PM"", ""11:59 PM""], ""07/16/2019"": [""6:00 PM"", ""11:59 PM""], ""07/17/2019"": [""6:00 PM"", ""11:59 PM""], ""07/18/2019"": [""6:00 PM"", ""11:59 PM""], ""07/19/2019"": [""6:00 PM"", ""11:59 PM""], ""07/20/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,INSTALLATION OF SPRINKLER PIPING AT 004.  HOURS REQUIRED TO AVOID DISRUPTION OF COMMERCIAL TENANTS DURING NORMAL WORK HOURS.,POINT (-73.98639035618572 40.754233569684224),125,W  40 ST,10018.0
895430,2019-07-19T16:00:39.518177,5164580.0,AHV SUCCESSFULLY ISSUED,True,False,False,True,"{""07/06/2019"": [""5:00 AM"", ""11:00 PM""], ""07/08/2019"": [""5:00 AM"", ""11:00 PM""], ""07/09/2019"": [""5:00 AM"", ""11:00 PM""], ""07/10/2019"": [""5:00 AM"", ""11:00 PM""], ""07/11/2019"": [""5:00 AM"", ""11:00 PM""], ""07/12/2019"": [""5:00 AM"", ""11:00 PM""], ""07/13/2019"": [""5:00 AM"", ""11:00 PM""], ""07/15/2019"": [""5:00 AM"", ""11:00 PM""], ""07/16/2019"": [""5:00 AM"", ""11:00 PM""], ""07/17/2019"": [""5:00 AM"", ""11:00 PM""], ""07/18/2019"": [""5:00 AM"", ""11:00 PM""], ""07/19/2019"": [""5:00 AM"", ""11:00 PM""]}",PUBLIC SAFETY,"CONCRETE, MOBILE CRANE, EXCAVATION, PAVING, PLUMBING, ELECTRICAL, CARPENTRY, GENERAL FACADE AND ROOFING WORK, HOUSEKEEPING",,,,
895431,2019-07-19T16:00:39.906937,5164582.0,AHV SUCCESSFULLY ISSUED,True,False,False,True,"{""07/03/2019"": [""5:00 AM"", ""11:00 PM""], ""07/04/2019"": [""5:00 AM"", ""11:00 PM""], ""07/05/2019"": [""5:00 AM"", ""11:00 PM""], ""07/06/2019"": [""5:00 AM"", ""11:00 PM""], ""07/08/2019"": [""5:00 AM"", ""11:00 PM""], ""07/09/2019"": [""5:00 AM"", ""11:00 PM""], ""07/10/2019"": [""5:00 AM"", ""11:00 PM""], ""07/11/2019"": [""5:00 AM"", ""11:00 PM""], ""07/12/2019"": [""5:00 AM"", ""11:00 PM""], ""07/13/2019"": [""5:00 AM"", ""11:00 PM""], ""07/15/2019"": [""5:00 AM"", ""11:00 PM""], ""07/16/2019"": [""5:00 AM"", ""11:00 PM""]}",PUBLIC SAFETY,"CONCRETE, MOBILE CRANE, EXCAVATION, PAVING, PLUMBING, ELECTRICAL, CARPENTRY, GENERAL FACADE AND ROOFING WORK, HOUSEKEEPING",,,,
895432,2019-07-19T16:00:40.328102,5164494.0,AHV SUCCESSFULLY ISSUED,True,False,False,True,"{""07/05/2019"": [""5:00 AM"", ""11:00 PM""], ""07/06/2019"": [""5:00 AM"", ""11:00 PM""], ""07/08/2019"": [""5:00 AM"", ""11:00 PM""], ""07/09/2019"": [""5:00 AM"", ""11:00 PM""], ""07/10/2019"": [""5:00 AM"", ""11:00 PM""], ""07/11/2019"": [""5:00 AM"", ""11:00 PM""], ""07/12/2019"": [""5:00 AM"", ""11:00 PM""], ""07/13/2019"": [""5:00 AM"", ""11:00 PM""], ""07/15/2019"": [""5:00 AM"", ""11:00 PM""], ""07/16/2019"": [""5:00 AM"", ""11:00 PM""], ""07/17/2019"": [""5:00 AM"", ""11:00 PM""], ""07/18/2019"": [""5:00 AM"", ""11:00 PM""]}",PUBLIC SAFETY,"CONCRETE, MOBILE CRANE, EXCAVATION, PAVING, PLUMBING, ELECTRICAL, CARPENTRY, GENERAL FACADE AND ROOFING WORK, HOUSEKEEPING",,,,
895433,2019-07-19T16:00:40.608612,1090257.0,AHV SUCCESSFULLY ISSUED,True,False,False,True,"{""07/04/2019"": [""6:00 PM"", ""10:00 PM""], ""07/05/2019"": [""6:00 PM"", ""10:00 PM""], ""07/08/2019"": [""6:00 PM"", ""10:00 PM""], ""07/09/2019"": [""6:00 PM"", ""10:00 PM""], ""07/10/2019"": [""6:00 PM"", ""10:00 PM""], ""07/11/2019"": [""6:00 PM"", ""10:00 PM""], ""07/12/2019"": [""6:00 PM"", ""10:00 PM""], ""07/15/2019"": [""6:00 PM"", ""10:00 PM""], ""07/16/2019"": [""6:00 PM"", ""10:00 PM""], ""07/17/2019"": [""6:00 PM"", ""10:00 PM""]}",PUBLIC SAFETY,"SUPERSTRUCTURE,INTERIOR WORK,CARPENTRY,FIRE PROTECTION,MASONRY,MECHANICAL,MATERIAL DELIVERY,CLEAN-UP,HOIST,CURTAIN WALL INST.SITE MAINTENANCE FOR MATERIALS, ELEVATOR WORK. USE OF LIFTING DEVICE (JOB #123148361). STP ALL USE/BOTH EAST & WEST. NOTE: SUBJECT TO PSWO",POINT (-74.0047451366434 40.7054834022288),161,MAIDEN LN,10038.0
895434,2019-07-19T16:00:40.856979,2129366.0,AHV DENIED,True,False,False,False,"{""07/06/2019"": [""8:00 AM"", ""5:00 PM""], ""07/13/2019"": [""8:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,"PILES, FOUNDATION, EXCAVATION.",,,,
895435,2019-07-19T16:00:41.130634,2129268.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""10:00 AM"", ""6:00 PM""], ""07/13/2019"": [""10:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,"WELDING,BOLTING,GROUTING,ELECTRIC,MASONRY,PLUMBING,WATERPROOFING,FLOORING,CABINE TRY,GYPCRETE, CARPENTRY, ROOFING, ELEVATOR,PAINTING, HOIST, HVAC, WINDOWS, TILES, LANDSCAPING & SITE WORK, MISC. METALS( AS PER COMMUNITY APPROVAL 8AM - 6:30PM)",POINT (-73.91209672610023 40.82446429227559),443,E  162 ST,10451.0
895436,2019-07-19T16:00:41.410646,1090257.0,AHV SUCCESSFULLY ISSUED,True,False,False,True,"{""07/06/2019"": [""7:00 AM"", ""6:00 PM""], ""07/07/2019"": [""7:00 AM"", ""6:00 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""], ""07/14/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,"SUPERSTRUCTURE,INTERIOR WORK,CARPENTRY,FIRE PROTECTION,MASONRY,MECHANICAL,MATERIAL DELIVERY,CLEAN-UP,HOIST,CURTAIN WALL INST.SITE MAINTENANCE FOR MATERIALS, ELEVATOR WORK. USE OF LIFTING DEVICE (JOB #123148361). STP ALL USE/BOTH EAST & WEST",POINT (-74.0047451366434 40.7054834022288),161,MAIDEN LN,10038.0
895437,2019-07-19T16:00:41.744468,2013282.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""10:00 AM"", ""5:00 PM""], ""07/13/2019"": [""10:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,FOUNDATION,POINT (-73.87836455357682 40.84163272410863),2064,BOSTON RD,10460.0
895438,2019-07-19T16:00:42.700590,1088961.0,AHV SUCCESSFULLY ISSUED,False,False,False,False,"{""07/09/2019"": [""6:00 PM"", ""7:00 AM""], ""07/10/2019"": [""6:00 PM"", ""7:00 AM""], ""07/11/2019"": [""6:00 PM"", ""7:00 AM""], ""07/12/2019"": [""6:00 PM"", ""7:00 AM""], ""07/13/2019"": [""6:00 PM"", ""7:00 AM""], ""07/14/2019"": [""6:00 PM"", ""7:00 AM""], ""07/15/2019"": [""6:00 PM"", ""7:00 AM""], ""07/16/2019"": [""6:00 PM"", ""7:00 AM""], ""07/17/2019"": [""6:00 PM"", ""7:00 AM""], ""07/18/2019"": [""6:00 PM"", ""7:00 AM""], ""07/19/2019"": [""6:00 PM"", ""7:00 AM""], ""07/20/2019"": [""6:00 PM"", ""7:00 AM""], ""07/21/2019"": [""6:00 PM"", ""7:00 AM""], ""07/22/2019"": [""6:00 PM"", ""7:00 AM""]}",PUBLIC SAFETY,"ELEVATOR SHAFT WORK, INSTALLATION WORK DUE TO OCCUPIED BUILDING/ LOADING DOCK WORK THAT MUST BE PERFORMED AFTER HOURS AS THE BUILDING IS OCCUPIED.",POINT (-73.99995338204897 40.75380086944939),30,HUDSON YARDS,10001.0
895438,2019-07-19T16:00:42.700590,1088961.0,AHV SUCCESSFULLY ISSUED,False,False,False,False,"{""07/09/2019"": [""6:00 PM"", ""7:00 AM""], ""07/10/2019"": [""6:00 PM"", ""7:00 AM""], ""07/11/2019"": [""6:00 PM"", ""7:00 AM""], ""07/12/2019"": [""6:00 PM"", ""7:00 AM""], ""07/13/2019"": [""6:00 PM"", ""7:00 AM""], ""07/14/2019"": [""6:00 PM"", ""7:00 AM""], ""07/15/2019"": [""6:00 PM"", ""7:00 AM""], ""07/16/2019"": [""6:00 PM"", ""7:00 AM""], ""07/17/2019"": [""6:00 PM"", ""7:00 AM""], ""07/18/2019"": [""6:00 PM"", ""7:00 AM""], ""07/19/2019"": [""6:00 PM"", ""7:00 AM""], ""07/20/2019"": [""6:00 PM"", ""7:00 AM""], ""07/21/2019"": [""6:00 PM"", ""7:00 AM""], ""07/22/2019"": [""6:00 PM"", ""7:00 AM""]}",PUBLIC SAFETY,"ELEVATOR SHAFT WORK, INSTALLATION WORK DUE TO OCCUPIED BUILDING/ LOADING DOCK WORK THAT MUST BE PERFORMED AFTER HOURS AS THE BUILDING IS OCCUPIED.",POINT (-74.00043386748946 40.75315654229506),20,HUDSON YARDS,10001.0
895439,2019-07-19T16:00:43.096696,1039641.0,AHV SUCCESSFULLY ISSUED,True,True,True,False,"{""07/06/2019"": [""10:00 AM"", ""4:00 PM""], ""07/13/2019"": [""10:00 AM"", ""4:00 PM""]}",BUSINESS HOURS OPERATIONS INTERRUPTION,"INTERIOR DEMO,  ROUGH CARPENTRY. work subject to pswo",POINT (-73.96763313492028 40.75460969748757),319,E  50 ST,10022.0
895439,2019-07-19T16:00:43.096696,1039641.0,AHV SUCCESSFULLY ISSUED,True,True,True,False,"{""07/06/2019"": [""10:00 AM"", ""4:00 PM""], ""07/13/2019"": [""10:00 AM"", ""4:00 PM""]}",BUSINESS HOURS OPERATIONS INTERRUPTION,"INTERIOR DEMO,  ROUGH CARPENTRY. work subject to pswo",POINT (-73.96771765591514 40.75464528546803),317,E  50 ST,10022.0
895440,2019-07-19T16:00:43.393905,3425443.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""5:00 PM""], ""07/13/2019"": [""9:00 AM"", ""5:00 PM""]}",OTHER,"MASONRY, STUCCO, WATERPROOFING, ROOFING, CELLAR SOG/RAMP FORMWORK AND REBAR, STAIR PANS INFILLS, CARPENTRY, PLUMBING, SPRINKLER, MECHANICAL, ELECTRICAL(B427349), , ELEVATOR, HOUSEKEEPING & MATERIAL DELIVERY WORK 7 AM START PLEASE",POINT (-73.99169853128757 40.66645272470616),541,4 AVE,11215.0
895441,2019-07-19T16:00:43.762472,1090357.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""5:00 PM""], ""07/13/2019"": [""9:00 AM"", ""5:00 PM""]}",TRAFFIC CONGESTION (PEDESTRIAN AND/OR VEHICULAR),EXTERIOR BRICK AND MORTAR WORK,POINT (-73.9368978664197 40.825267616916484),2600,ADAM CLAYTON POWELL JR BLVD,10039.0
895442,2019-07-19T16:00:44.033051,3425200.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""5:00 PM""], ""07/13/2019"": [""9:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,"MASONRY,STUCCO,CARPENTRY,MEP WORKS,STEEL WORK WITH NO CRANE,WINDOWS WORK, HOUSEKEEPING,MISC. SITE WORKS",,,,
895443,2019-07-19T16:00:44.321688,3426326.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/06/2019"": [""9:00 AM"", ""5:00 PM""], ""07/13/2019"": [""9:00 AM"", ""5:00 PM""]}",OTHER,"FO, SOE, SUPERSTRUCTURE, INTERIOR AND EXTERIOR WORKS",POINT (-73.95124322256889 40.68783009335855),348,NOSTRAND AVE,11216.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99572120726445 40.720698500062795),184,MOTT ST,10012.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99559652564172 40.720714820009285),52,KENMARE ST,10012.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99570133447732 40.72074775286758),186,MOTT ST,10012.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99557407700331 40.720707466062834),52,KENMARE ST,10012.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99551504547935 40.72068812750173),52,KENMARE ST,10012.0
895444,2019-07-19T16:00:44.710449,1007157.0,AHV DENIED,False,True,False,False,"{""07/06/2019"": [""7:00 AM"", ""5:00 PM""], ""07/13/2019"": [""7:00 AM"", ""5:00 PM""]}",CONSTRUCTION ACTIVITIES WITH MINIMAL NOISE IMPACT,INSTALLATION,POINT (-73.99556625805083 40.72070490478002),42,KENMARE ST,10012.0
895445,2019-07-19T16:00:45.155185,1089769.0,AHV SUCCESSFULLY ISSUED,True,False,True,False,"{""07/06/2019"": [""7:00 AM"", ""6:00 PM""], ""07/13/2019"": [""7:00 AM"", ""6:00 PM""]}",PUBLIC SAFETY,GENERAL INTERIOR AND EXTERIOR CONSTRUCTION/ RIGGING OF MATERIAL/ PREP SITE FOR CONCRETE/ POUR CONCRETE/ JUMP HOIST(122889687)/ DELIVERY OF SHEETROCK AND OTHER MATERIAL/ SITE CLEAN-UP.   NOTE: NO CONCRETE PUMPING BEFORE 9AM SATURDAYS PER DBC.,POINT (-73.97131179132178 40.74716037935665),685,1 AVE,10016.0
895446,2019-07-19T16:00:45.660350,1034224.0,AHV SUCCESSFULLY ISSUED,True,True,False,False,"{""07/05/2019"": [""6:00 PM"", ""2:00 AM""], ""07/08/2019"": [""6:00 PM"", ""2:00 AM""], ""07/09/2019"": [""6:00 PM"", ""2:00 AM""], ""07/10/2019"": [""6:00 PM"", ""2:00 AM""], ""07/11/2019"": [""6:00 PM"", ""2:00 AM""], ""07/12/2019"": [""6:00 PM"", ""2:00 AM""], ""07/15/2019"": [""6:00 PM"", ""2:00 AM""], ""07/16/2019"": [""6:00 PM"", ""2:00 AM""], ""07/17/2019"": [""6:00 PM"", ""2:00 AM""], ""07/18/2019"": [""6:00 PM"", ""2:00 AM""]}",DEBRIS REMOVAL,"INTERIOR NON-STRUCTURAL DEMOLITIONS OF PARTITIONS,  HVAC/DUCTWORK REMOVALS, REMOVAL OF CARPENTRY, AND PAINTING.",POINT (-73.98109816779576 40.75537608136801),19,W  44 ST,10036.0
895446,2019-07-19T16:00:45.660350,1034224.0,AHV SUCCESSFULLY ISSUED,True,True,False,False,"{""07/05/2019"": [""6:00 PM"", ""2:00 AM""], ""07/08/2019"": [""6:00 PM"", ""2:00 AM""], ""07/09/2019"": [""6:00 PM"", ""2:00 AM""], ""07/10/2019"": [""6:00 PM"", ""2:00 AM""], ""07/11/2019"": [""6:00 PM"", ""2:00 AM""], ""07/12/2019"": [""6:00 PM"", ""2:00 AM""], ""07/15/2019"": [""6:00 PM"", ""2:00 AM""], ""07/16/2019"": [""6:00 PM"", ""2:00 AM""], ""07/17/2019"": [""6:00 PM"", ""2:00 AM""], ""07/18/2019"": [""6:00 PM"", ""2:00 AM""]}",DEBRIS REMOVAL,"INTERIOR NON-STRUCTURAL DEMOLITIONS OF PARTITIONS,  HVAC/DUCTWORK REMOVALS, REMOVAL OF CARPENTRY, AND PAINTING.",POINT (-73.98064087110896 40.75578923621183),18,W  45 ST,10036.0
895447,2019-07-19T16:00:46.041593,1090691.0,AHV SUCCESSFULLY ISSUED,True,False,False,False,"{""07/02/2019"": [""6:00 PM"", ""8:00 PM""], ""07/03/2019"": [""6:00 PM"", ""8:00 PM""], ""07/04/2019"": [""6:00 PM"", ""8:00 PM""], ""07/05/2019"": [""6:00 PM"", ""8:00 PM""], ""07/08/2019"": [""6:00 PM"", ""8:00 PM""], ""07/09/2019"": [""6:00 PM"", ""8:00 PM""], ""07/10/2019"": [""6:00 PM"", ""8:00 PM""], ""07/11/2019"": [""6:00 PM"", ""8:00 PM""], ""07/12/2019"": [""6:00 PM"", ""8:00 PM""], ""07/15/2019"": [""6:00 PM"", ""8:00 PM""]}",PUBLIC SAFETY,"FORMWORK,REINFORCEMENT,CONCRETE OPERATIONS,REBAR INSTALLATION,STEEL REINFORCEMENT,MEP ROUGHING,ELEVATOR WORK,EXTERIOR FRAMING,WINDOW INSTALLATION,WATERPROOFING,SHEATHING,INTERIOR FINISHES,HOUSEKEEPING,DELIVERIES. note: Exclude PSWO",,,,
895448,2019-07-19T16:00:46.483688,2831457.0,IN PROCESS,True,False,False,False,"{""07/06/2019"": [""10:00 AM"", ""6:00 PM""], ""07/13/2019"": [""10:00 AM"", ""6:00 PM""]}",UNDUE HARDSHIP,"FOUNDATION WORK AT SITE - NO HEAVY EQUIPMENT, NO HAMMERING OR LOUD SOUNDS COMING FROM SITE",,,,
895449,2019-07-19T16:00:47.100840,1038517.0,AHV SUCCESSFULLY ISSUED,True,True,False,False,"{""07/03/2019"": [""6:00 PM"", ""7:00 AM""]}",PUBLIC SAFETY,"SCOPE OF WORK TO INCLUDE: INTERIOR DEMOLITION, STEEL, , MASONRY, CARPENTRY, MECHANICAL,  PAINTING, FLOORING, ORNAMENTAL IRON AND GLASS, SPRINKLER ( FILED UNDER BIS# 123731532)",POINT (-73.96957095399073 40.75710765646044),875,3 AVE,10022.0
